Time,Open,High,Low,Close
02/01/2024 14:45,0.67874,0.67902,0.67843,0.67854
02/01/2024 15:00,0.67854,0.67856,0.67819,0.67834
02/01/2024 15:15,0.67835,0.67858,0.6782,0.67844
02/01/2024 15:30,0.67846,0.67899,0.67841,0.67888
02/01/2024 15:45,0.67886,0.67889,0.67772,0.67796
02/01/2024 16:00,0.67797,0.67842,0.67753,0.67769
02/01/2024 16:15,0.67769,0.67837,0.67768,0.67813
02/01/2024 16:30,0.67813,0.67873,0.67739,0.67774
02/01/2024 16:45,0.67778,0.67865,0.67759,0.67865
02/01/2024 17:00,0.67866,0.67908,0.67777,0.6779
02/01/2024 17:15,0.67789,0.67804,0.67725,0.6775
02/01/2024 17:30,0.6775,0.6775,0.6761,0.6764
02/01/2024 17:45,0.67639,0.67684,0.6763,0.67679
02/01/2024 18:00,0.67678,0.678,0.6767,0.67757
02/01/2024 18:15,0.67756,0.67774,0.67698,0.6771
02/01/2024 18:30,0.6771,0.67713,0.67628,0.67647
02/01/2024 18:45,0.67647,0.67722,0.67647,0.67704
02/01/2024 19:00,0.67704,0.67737,0.67692,0.67727
02/01/2024 19:15,0.67727,0.67755,0.67687,0.67743
02/01/2024 19:30,0.67744,0.67778,0.67737,0.67752
02/01/2024 19:45,0.67753,0.67753,0.67714,0.67731
02/01/2024 20:00,0.67731,0.67736,0.67663,0.67698
02/01/2024 20:15,0.67698,0.67721,0.67689,0.67692
02/01/2024 20:30,0.67693,0.67693,0.67652,0.67657
02/01/2024 20:45,0.67657,0.67666,0.67631,0.67645
02/01/2024 21:00,0.67644,0.67656,0.67612,0.67633
02/01/2024 21:15,0.67634,0.67649,0.67615,0.67646
02/01/2024 21:30,0.67645,0.67655,0.6763,0.67645
02/01/2024 21:45,0.67645,0.67647,0.67604,0.67608
02/01/2024 22:00,0.67608,0.67625,0.67587,0.67606
02/01/2024 22:15,0.67606,0.67627,0.67592,0.67593
02/01/2024 22:30,0.67592,0.67604,0.67569,0.67581
02/01/2024 22:45,0.67581,0.67605,0.67571,0.67579
02/01/2024 23:00,0.67571,0.67581,0.67563,0.67575
02/01/2024 23:15,0.67576,0.67598,0.67574,0.67579
02/01/2024 23:30,0.67579,0.67609,0.67578,0.67596
02/01/2024 23:45,0.67597,0.67609,0.67593,0.67598
03/01/2024 00:00,0.67609,0.67657,0.67557,0.67619
03/01/2024 00:15,0.67614,0.67623,0.67575,0.67591
03/01/2024 00:30,0.67591,0.67619,0.6759,0.67606
03/01/2024 00:45,0.67605,0.67656,0.67604,0.67642
03/01/2024 01:00,0.67648,0.67659,0.67639,0.67655
03/01/2024 01:15,0.67654,0.67662,0.67642,0.6766
03/01/2024 01:30,0.67659,0.6766,0.6764,0.67653
03/01/2024 01:45,0.67653,0.67662,0.67646,0.67661
03/01/2024 02:00,0.67663,0.67669,0.67644,0.67658
03/01/2024 02:15,0.67658,0.67703,0.67652,0.67699
03/01/2024 02:30,0.67698,0.67702,0.67667,0.67672
03/01/2024 02:45,0.67672,0.67672,0.67626,0.67637
03/01/2024 03:00,0.67636,0.67666,0.67618,0.67626
03/01/2024 03:15,0.67624,0.67625,0.67518,0.67553
03/01/2024 03:30,0.67553,0.67648,0.6755,0.67597
03/01/2024 03:45,0.67598,0.67619,0.67551,0.6756
03/01/2024 04:00,0.6756,0.67566,0.67519,0.67545
03/01/2024 04:15,0.67545,0.67545,0.67508,0.67511
03/01/2024 04:30,0.6751,0.67553,0.67505,0.67543
03/01/2024 04:45,0.67543,0.67564,0.67518,0.67551
03/01/2024 05:00,0.67551,0.6759,0.67541,0.67543
03/01/2024 05:15,0.67543,0.67587,0.67529,0.67584
03/01/2024 05:30,0.67584,0.67594,0.67563,0.67589
03/01/2024 05:45,0.67588,0.67668,0.67582,0.67658
03/01/2024 06:00,0.67658,0.67683,0.67633,0.67664
03/01/2024 06:15,0.67663,0.67682,0.67649,0.67651
03/01/2024 06:30,0.67651,0.67658,0.67623,0.67628
03/01/2024 06:45,0.67628,0.67632,0.67613,0.67627
03/01/2024 07:00,0.67627,0.67634,0.67605,0.67612
03/01/2024 07:15,0.67612,0.67668,0.67607,0.67653
03/01/2024 07:30,0.67653,0.67703,0.67642,0.67646
03/01/2024 07:45,0.67647,0.67652,0.67634,0.67641
03/01/2024 08:00,0.67641,0.67672,0.67636,0.67645
03/01/2024 08:15,0.67645,0.67699,0.67631,0.67676
03/01/2024 08:30,0.67677,0.67678,0.67647,0.67655
03/01/2024 08:45,0.67652,0.6768,0.67643,0.67659
03/01/2024 09:00,0.6766,0.67679,0.67583,0.67583
03/01/2024 09:15,0.67583,0.67611,0.6755,0.67603
03/01/2024 09:30,0.67604,0.67634,0.67596,0.6761
03/01/2024 09:45,0.6761,0.67611,0.6755,0.67574
03/01/2024 10:00,0.67573,0.67604,0.67533,0.67567
03/01/2024 10:15,0.67568,0.67583,0.67497,0.67522
03/01/2024 10:30,0.67522,0.67576,0.675,0.67575
03/01/2024 10:45,0.67575,0.67586,0.67541,0.67559
03/01/2024 11:00,0.67559,0.6757,0.67498,0.67516
03/01/2024 11:15,0.67516,0.67547,0.67467,0.67543
03/01/2024 11:30,0.67543,0.67545,0.67471,0.67473
03/01/2024 11:45,0.67471,0.67505,0.67451,0.67491
03/01/2024 12:00,0.6749,0.67513,0.6744,0.67452
03/01/2024 12:15,0.67451,0.67459,0.67412,0.67424
03/01/2024 12:30,0.67424,0.67465,0.67423,0.67459
03/01/2024 12:45,0.6746,0.67493,0.67422,0.67423
03/01/2024 13:00,0.67423,0.67437,0.67367,0.674
03/01/2024 13:15,0.674,0.674,0.67309,0.67317
03/01/2024 13:30,0.67315,0.67343,0.67299,0.67341
03/01/2024 13:45,0.67341,0.67359,0.67279,0.67292
03/01/2024 14:00,0.67293,0.67327,0.67263,0.67326
03/01/2024 14:15,0.67326,0.67362,0.67298,0.6731
03/01/2024 14:30,0.67309,0.67334,0.67275,0.6729
03/01/2024 14:45,0.6729,0.67324,0.67262,0.67271
03/01/2024 15:00,0.67271,0.67271,0.67228,0.6725
03/01/2024 15:15,0.6725,0.67268,0.67177,0.67247
03/01/2024 15:30,0.67251,0.67295,0.67232,0.67232
03/01/2024 15:45,0.67231,0.67236,0.6712,0.67148
03/01/2024 16:00,0.67151,0.67178,0.67106,0.67114
03/01/2024 16:15,0.67114,0.67168,0.671,0.6711
03/01/2024 16:30,0.67108,0.67143,0.6706,0.67108
03/01/2024 16:45,0.67107,0.67222,0.67093,0.67193
03/01/2024 17:00,0.67183,0.67392,0.67137,0.67139
03/01/2024 17:15,0.67142,0.67228,0.67098,0.67157
03/01/2024 17:30,0.67157,0.6721,0.67059,0.67107
03/01/2024 17:45,0.67106,0.6713,0.6702,0.6712
03/01/2024 18:00,0.67118,0.67204,0.671,0.67195
03/01/2024 18:15,0.67195,0.67258,0.67186,0.67224
03/01/2024 18:30,0.67223,0.67256,0.672,0.67223
03/01/2024 18:45,0.67224,0.67237,0.67178,0.67191
03/01/2024 19:00,0.67191,0.67206,0.67163,0.67169
03/01/2024 19:15,0.67169,0.67213,0.67168,0.67211
03/01/2024 19:30,0.67212,0.67219,0.67188,0.67203
03/01/2024 19:45,0.67203,0.67209,0.67169,0.67201
03/01/2024 20:00,0.672,0.67257,0.672,0.67229
03/01/2024 20:15,0.6723,0.67274,0.67228,0.67243
03/01/2024 20:30,0.67243,0.67243,0.67179,0.67204
03/01/2024 20:45,0.67203,0.6723,0.67172,0.67208
03/01/2024 21:00,0.67208,0.67272,0.67068,0.67097
03/01/2024 21:15,0.67097,0.67347,0.67089,0.67337
03/01/2024 21:30,0.67339,0.67373,0.67278,0.67355
03/01/2024 21:45,0.67351,0.67371,0.67277,0.67296
03/01/2024 22:00,0.67295,0.673,0.67252,0.67265
03/01/2024 22:15,0.67266,0.67298,0.67225,0.67244
03/01/2024 22:30,0.67244,0.67279,0.67237,0.67261
03/01/2024 22:45,0.67261,0.67293,0.67229,0.67254
03/01/2024 23:00,0.67247,0.67269,0.67233,0.67269
03/01/2024 23:15,0.67268,0.67299,0.67263,0.67296
03/01/2024 23:30,0.67295,0.67299,0.67267,0.67294
03/01/2024 23:45,0.67296,0.67321,0.67292,0.67306
04/01/2024 00:00,0.67277,0.67298,0.67103,0.67284
04/01/2024 00:15,0.67284,0.67318,0.67233,0.67262
04/01/2024 00:30,0.67265,0.67289,0.67263,0.6728
04/01/2024 00:45,0.6728,0.67316,0.67277,0.67293
04/01/2024 01:00,0.67299,0.67331,0.67286,0.67305
04/01/2024 01:15,0.67308,0.67323,0.67294,0.67322
04/01/2024 01:30,0.67319,0.67342,0.67312,0.67329
04/01/2024 01:45,0.67329,0.67345,0.67325,0.67343
04/01/2024 02:00,0.67344,0.67346,0.67299,0.67321
04/01/2024 02:15,0.67321,0.67357,0.67319,0.67332
04/01/2024 02:30,0.67333,0.67341,0.67298,0.67309
04/01/2024 02:45,0.67309,0.67319,0.67275,0.67297
04/01/2024 03:00,0.67298,0.67307,0.6727,0.67281
04/01/2024 03:15,0.67282,0.67322,0.67248,0.67251
04/01/2024 03:30,0.67251,0.67281,0.67235,0.67244
04/01/2024 03:45,0.67244,0.67335,0.67244,0.67299
04/01/2024 04:00,0.67299,0.67316,0.67271,0.67292
04/01/2024 04:15,0.67292,0.67292,0.67206,0.67262
04/01/2024 04:30,0.67261,0.67261,0.67234,0.6724
04/01/2024 04:45,0.6724,0.67293,0.67226,0.67286
04/01/2024 05:00,0.67288,0.67314,0.67271,0.67309
04/01/2024 05:15,0.67309,0.67412,0.67302,0.67408
04/01/2024 05:30,0.67408,0.67465,0.67391,0.67405
04/01/2024 05:45,0.67405,0.67413,0.67371,0.67387
04/01/2024 06:00,0.67387,0.67401,0.67367,0.67372
04/01/2024 06:15,0.67372,0.67393,0.67358,0.67365
04/01/2024 06:30,0.67366,0.67423,0.67365,0.67409
04/01/2024 06:45,0.67409,0.67417,0.67373,0.67393
04/01/2024 07:00,0.67393,0.67399,0.67355,0.67395
04/01/2024 07:15,0.67396,0.67438,0.67389,0.67419
04/01/2024 07:30,0.67419,0.67424,0.67365,0.67389
04/01/2024 07:45,0.67389,0.67421,0.67376,0.67395
04/01/2024 08:00,0.67395,0.67434,0.67394,0.67433
04/01/2024 08:15,0.67433,0.67482,0.67426,0.67471
04/01/2024 08:30,0.67472,0.67497,0.67452,0.67476
04/01/2024 08:45,0.67477,0.67541,0.67468,0.67529
04/01/2024 09:00,0.67528,0.67597,0.67523,0.6759
04/01/2024 09:15,0.6759,0.67591,0.67537,0.67569
04/01/2024 09:30,0.67569,0.67597,0.67537,0.67589
04/01/2024 09:45,0.67588,0.67595,0.67511,0.67538
04/01/2024 10:00,0.6754,0.67559,0.67495,0.67508
04/01/2024 10:15,0.67508,0.67543,0.67462,0.67464
04/01/2024 10:30,0.67467,0.67474,0.67424,0.67454
04/01/2024 10:45,0.67452,0.67509,0.67435,0.67498
04/01/2024 11:00,0.67498,0.67513,0.67396,0.67427
04/01/2024 11:15,0.67428,0.67476,0.67425,0.67467
04/01/2024 11:30,0.67469,0.67515,0.67465,0.67484
04/01/2024 11:45,0.67484,0.67503,0.67424,0.67429
04/01/2024 12:00,0.67429,0.6743,0.67379,0.67415
04/01/2024 12:15,0.67415,0.67454,0.67396,0.67405
04/01/2024 12:30,0.67406,0.67425,0.67347,0.67347
04/01/2024 12:45,0.67348,0.6736,0.67305,0.67354
04/01/2024 13:00,0.67354,0.67386,0.67334,0.67375
04/01/2024 13:15,0.67375,0.67389,0.67332,0.67362
04/01/2024 13:30,0.67362,0.67386,0.67311,0.67316
04/01/2024 13:45,0.67317,0.67346,0.67267,0.67285
04/01/2024 14:00,0.67285,0.67296,0.67257,0.67294
04/01/2024 14:15,0.67294,0.67323,0.67269,0.67299
04/01/2024 14:30,0.67299,0.67302,0.67255,0.6729
04/01/2024 14:45,0.6729,0.67294,0.67235,0.6724
04/01/2024 15:00,0.6724,0.67282,0.6722,0.67269
04/01/2024 15:15,0.67267,0.67275,0.67171,0.67214
04/01/2024 15:30,0.67217,0.67217,0.67093,0.67103
04/01/2024 15:45,0.67102,0.67163,0.67089,0.67128
04/01/2024 16:00,0.67128,0.6714,0.67076,0.67095
04/01/2024 16:15,0.67094,0.67125,0.67053,0.67058
04/01/2024 16:30,0.67058,0.67076,0.66994,0.67019
04/01/2024 16:45,0.67018,0.67063,0.6697,0.67006
04/01/2024 17:00,0.67006,0.67133,0.67004,0.6713
04/01/2024 17:15,0.67131,0.67172,0.67093,0.67165
04/01/2024 17:30,0.67165,0.67172,0.67103,0.6715
04/01/2024 17:45,0.6715,0.67159,0.67075,0.67102
04/01/2024 18:00,0.67104,0.67161,0.67082,0.67147
04/01/2024 18:15,0.67147,0.67168,0.67102,0.67131
04/01/2024 18:30,0.67131,0.67137,0.6708,0.67089
04/01/2024 18:45,0.67089,0.67113,0.67051,0.67088
04/01/2024 19:00,0.67089,0.67092,0.67047,0.67071
04/01/2024 19:15,0.6707,0.67085,0.67045,0.67056
04/01/2024 19:30,0.67056,0.67056,0.66983,0.66985
04/01/2024 19:45,0.66986,0.67029,0.66964,0.67028
04/01/2024 20:00,0.67028,0.67046,0.66998,0.67026
04/01/2024 20:15,0.67026,0.67049,0.67013,0.67044
04/01/2024 20:30,0.67044,0.67061,0.67035,0.67042
04/01/2024 20:45,0.67042,0.67046,0.66998,0.67013
04/01/2024 21:00,0.67013,0.67028,0.66999,0.67023
04/01/2024 21:15,0.67023,0.6704,0.67001,0.67002
04/01/2024 21:30,0.67002,0.67008,0.66982,0.66989
04/01/2024 21:45,0.66989,0.67053,0.66986,0.67033
04/01/2024 22:00,0.67033,0.67055,0.67025,0.67045
04/01/2024 22:15,0.67045,0.67046,0.67008,0.67028
04/01/2024 22:30,0.67029,0.6706,0.67021,0.67047
04/01/2024 22:45,0.67047,0.67059,0.67004,0.67043
04/01/2024 23:00,0.67036,0.6705,0.67023,0.67035
04/01/2024 23:15,0.6703,0.67046,0.67011,0.67019
04/01/2024 23:30,0.67018,0.67046,0.67013,0.67046
04/01/2024 23:45,0.67046,0.67073,0.67043,0.67059
05/01/2024 00:00,0.67066,0.67067,0.67024,0.67053
05/01/2024 00:15,0.67062,0.67067,0.6699,0.67058
05/01/2024 00:30,0.6706,0.6708,0.67048,0.67057
05/01/2024 00:45,0.67057,0.67074,0.67035,0.67038
05/01/2024 01:00,0.67043,0.67074,0.67032,0.67059
05/01/2024 01:15,0.6706,0.67069,0.67037,0.67038
05/01/2024 01:30,0.67038,0.67075,0.67032,0.67039
05/01/2024 01:45,0.67038,0.67058,0.67036,0.67058
05/01/2024 02:00,0.67057,0.67085,0.67029,0.67075
05/01/2024 02:15,0.67075,0.67098,0.67044,0.67061
05/01/2024 02:30,0.67061,0.67115,0.67058,0.67107
05/01/2024 02:45,0.67108,0.67128,0.67064,0.67066
05/01/2024 03:00,0.67065,0.67112,0.6706,0.67107
05/01/2024 03:15,0.67107,0.67128,0.67063,0.67068
05/01/2024 03:30,0.67068,0.67148,0.67034,0.67127
05/01/2024 03:45,0.67128,0.67164,0.67104,0.6711
05/01/2024 04:00,0.6711,0.67148,0.67099,0.67132
05/01/2024 04:15,0.67133,0.67183,0.67125,0.67167
05/01/2024 04:30,0.67167,0.67167,0.67113,0.67116
05/01/2024 04:45,0.67116,0.67133,0.67078,0.67083
05/01/2024 05:00,0.67084,0.67114,0.67062,0.67067
05/01/2024 05:15,0.67066,0.67069,0.67,0.67008
05/01/2024 05:30,0.67008,0.67026,0.66985,0.67013
05/01/2024 05:45,0.67012,0.67034,0.66998,0.67023
05/01/2024 06:00,0.67023,0.6704,0.67006,0.67024
05/01/2024 06:15,0.67024,0.67061,0.67017,0.67057
05/01/2024 06:30,0.67057,0.67075,0.67031,0.67032
05/01/2024 06:45,0.67031,0.67031,0.66977,0.66983
05/01/2024 07:00,0.66983,0.66985,0.66924,0.66969
05/01/2024 07:15,0.6697,0.6701,0.66968,0.67003
05/01/2024 07:30,0.67003,0.67043,0.67003,0.67035
05/01/2024 07:45,0.67035,0.6704,0.67017,0.67031
05/01/2024 08:00,0.67031,0.67042,0.66991,0.67013
05/01/2024 08:15,0.67014,0.67014,0.66924,0.6693
05/01/2024 08:30,0.66927,0.66963,0.6689,0.66905
05/01/2024 08:45,0.66905,0.66942,0.66899,0.66934
05/01/2024 09:00,0.66934,0.67088,0.66934,0.67074
05/01/2024 09:15,0.67074,0.67087,0.67044,0.67068
05/01/2024 09:30,0.67069,0.67092,0.67026,0.67028
05/01/2024 09:45,0.67028,0.67031,0.66975,0.66983
05/01/2024 10:00,0.66983,0.67027,0.6698,0.67002
05/01/2024 10:15,0.67002,0.67009,0.6693,0.66946
05/01/2024 10:30,0.66946,0.66967,0.66909,0.6694
05/01/2024 10:45,0.66939,0.66971,0.66907,0.66924
05/01/2024 11:00,0.66924,0.66941,0.66859,0.66909
05/01/2024 11:15,0.66909,0.66958,0.66904,0.66931
05/01/2024 11:30,0.66928,0.6694,0.66824,0.6683
05/01/2024 11:45,0.6683,0.66861,0.66818,0.66823
05/01/2024 12:00,0.66822,0.66852,0.66785,0.66803
05/01/2024 12:15,0.66803,0.6681,0.66759,0.66774
05/01/2024 12:30,0.66774,0.66807,0.66769,0.66798
05/01/2024 12:45,0.66798,0.66821,0.66782,0.66816
05/01/2024 13:00,0.66816,0.66849,0.66799,0.66802
05/01/2024 13:15,0.66802,0.66819,0.66763,0.66764
05/01/2024 13:30,0.66764,0.66803,0.66763,0.668
05/01/2024 13:45,0.66801,0.66822,0.66788,0.66803
05/01/2024 14:00,0.66803,0.6684,0.66791,0.66838
05/01/2024 14:15,0.66837,0.66855,0.66815,0.66851
05/01/2024 14:30,0.66851,0.66868,0.66833,0.66853
05/01/2024 14:45,0.66853,0.66875,0.66842,0.66856
05/01/2024 15:00,0.66856,0.66869,0.66814,0.66859
05/01/2024 15:15,0.6686,0.6687,0.66768,0.66775
05/01/2024 15:30,0.66778,0.66792,0.66404,0.66712
05/01/2024 15:45,0.66711,0.66894,0.66634,0.6686
05/01/2024 16:00,0.66866,0.67029,0.66829,0.66844
05/01/2024 16:15,0.66844,0.67045,0.66832,0.67022
05/01/2024 16:30,0.67021,0.67048,0.6687,0.66918
05/01/2024 16:45,0.66917,0.67068,0.66917,0.67041
05/01/2024 17:00,0.67048,0.67479,0.67048,0.67372
05/01/2024 17:15,0.67371,0.67473,0.67276,0.67392
05/01/2024 17:30,0.67391,0.67421,0.67347,0.6738
05/01/2024 17:45,0.6738,0.67408,0.6727,0.67348
05/01/2024 18:00,0.67348,0.67364,0.67268,0.67338
05/01/2024 18:15,0.67338,0.67364,0.67226,0.67233
05/01/2024 18:30,0.67233,0.67296,0.67233,0.67254
05/01/2024 18:45,0.67254,0.67264,0.67181,0.67204
05/01/2024 19:00,0.67204,0.67205,0.67099,0.67135
05/01/2024 19:15,0.67135,0.67163,0.67087,0.67094
05/01/2024 19:30,0.67095,0.67171,0.67077,0.67159
05/01/2024 19:45,0.67159,0.67172,0.67125,0.67142
05/01/2024 20:00,0.6714,0.6714,0.67065,0.67081
05/01/2024 20:15,0.67083,0.6714,0.67051,0.6714
05/01/2024 20:30,0.6714,0.67198,0.6713,0.67175
05/01/2024 20:45,0.67175,0.67231,0.67174,0.67216
05/01/2024 21:00,0.67216,0.67268,0.67216,0.67239
05/01/2024 21:15,0.67239,0.67244,0.67199,0.67209
05/01/2024 21:30,0.67209,0.67239,0.67173,0.67187
05/01/2024 21:45,0.67188,0.67188,0.67108,0.67139
05/01/2024 22:00,0.67139,0.67154,0.67115,0.67144
05/01/2024 22:15,0.67143,0.67152,0.67124,0.67141
05/01/2024 22:30,0.6714,0.67147,0.67108,0.67143
05/01/2024 22:45,0.67144,0.67178,0.67129,0.67156
05/01/2024 23:00,0.67148,0.67155,0.67128,0.6714
05/01/2024 23:15,0.6714,0.67142,0.67122,0.6713
05/01/2024 23:30,0.67131,0.67138,0.67124,0.67132
05/01/2024 23:45,0.67132,0.67142,0.67101,0.67131
08/01/2024 00:00,0.67141,0.67154,0.67092,0.67114
08/01/2024 00:15,0.67114,0.67147,0.67094,0.67123
08/01/2024 00:30,0.67104,0.67134,0.67104,0.67126
08/01/2024 00:45,0.67127,0.67143,0.67118,0.67127
08/01/2024 01:00,0.67133,0.67145,0.67107,0.67119
08/01/2024 01:15,0.6712,0.67146,0.67109,0.6711
08/01/2024 01:30,0.67112,0.67136,0.67104,0.67134
08/01/2024 01:45,0.67136,0.67166,0.67134,0.67155
08/01/2024 02:00,0.67156,0.67174,0.67146,0.67174
08/01/2024 02:15,0.67174,0.67219,0.67173,0.672
08/01/2024 02:30,0.672,0.67201,0.67166,0.67182
08/01/2024 02:45,0.67182,0.67227,0.67176,0.67222
08/01/2024 03:00,0.67222,0.67301,0.67216,0.67282
08/01/2024 03:15,0.67282,0.67344,0.6727,0.67312
08/01/2024 03:30,0.67312,0.67329,0.67286,0.673
08/01/2024 03:45,0.67302,0.67322,0.67231,0.6726
08/01/2024 04:00,0.6726,0.6726,0.67201,0.67204
08/01/2024 04:15,0.67205,0.67227,0.67171,0.67172
08/01/2024 04:30,0.67172,0.67176,0.67136,0.67162
08/01/2024 04:45,0.67162,0.67174,0.67094,0.67103
08/01/2024 05:00,0.67103,0.67143,0.67078,0.67139
08/01/2024 05:15,0.67138,0.67153,0.67123,0.67133
08/01/2024 05:30,0.67133,0.67133,0.6703,0.67037
08/01/2024 05:45,0.6704,0.67081,0.67,0.67022
08/01/2024 06:00,0.67022,0.67023,0.6696,0.66972
08/01/2024 06:15,0.66973,0.67022,0.66973,0.67012
08/01/2024 06:30,0.67012,0.67029,0.67004,0.67009
08/01/2024 06:45,0.67009,0.67018,0.66972,0.66979
08/01/2024 07:00,0.66979,0.67014,0.66971,0.66996
08/01/2024 07:15,0.66997,0.67021,0.66992,0.66999
08/01/2024 07:30,0.66998,0.66998,0.66938,0.66945
08/01/2024 07:45,0.66945,0.67005,0.6694,0.66997
08/01/2024 08:00,0.66997,0.67069,0.66989,0.67047
08/01/2024 08:15,0.67047,0.67083,0.67039,0.67078
08/01/2024 08:30,0.67081,0.67087,0.67034,0.67072
08/01/2024 08:45,0.67072,0.67099,0.67069,0.67088
08/01/2024 09:00,0.67088,0.67148,0.67064,0.67141
08/01/2024 09:15,0.67141,0.67142,0.67047,0.67099
08/01/2024 09:30,0.671,0.6711,0.67032,0.67058
08/01/2024 09:45,0.67059,0.67095,0.67032,0.67035
08/01/2024 10:00,0.67032,0.67036,0.66854,0.66875
08/01/2024 10:15,0.66875,0.66935,0.66855,0.6686
08/01/2024 10:30,0.6686,0.6694,0.66847,0.66902
08/01/2024 10:45,0.66902,0.66936,0.66893,0.66925
08/01/2024 11:00,0.66925,0.66959,0.6688,0.66941
08/01/2024 11:15,0.6694,0.66941,0.66841,0.66844
08/01/2024 11:30,0.66845,0.66912,0.66815,0.66911
08/01/2024 11:45,0.66911,0.66988,0.66906,0.66974
08/01/2024 12:00,0.66977,0.6698,0.66943,0.6697
08/01/2024 12:15,0.6697,0.66996,0.66927,0.66932
08/01/2024 12:30,0.66932,0.6698,0.66931,0.66933
08/01/2024 12:45,0.66933,0.6696,0.66923,0.66929
08/01/2024 13:00,0.66928,0.6696,0.66902,0.66951
08/01/2024 13:15,0.6695,0.66962,0.66886,0.66907
08/01/2024 13:30,0.66907,0.66951,0.66892,0.66893
08/01/2024 13:45,0.66893,0.66901,0.66831,0.66835
08/01/2024 14:00,0.66836,0.66875,0.66818,0.66868
08/01/2024 14:15,0.66868,0.66872,0.66829,0.66835
08/01/2024 14:30,0.66835,0.66847,0.66782,0.66796
08/01/2024 14:45,0.66795,0.66874,0.66792,0.66873
08/01/2024 15:00,0.66873,0.66895,0.66802,0.66833
08/01/2024 15:15,0.66833,0.66891,0.66832,0.66873
08/01/2024 15:30,0.66873,0.66893,0.66847,0.66866
08/01/2024 15:45,0.66866,0.66866,0.66773,0.66813
08/01/2024 16:00,0.66813,0.66865,0.66795,0.66832
08/01/2024 16:15,0.66832,0.66879,0.6681,0.66875
08/01/2024 16:30,0.66874,0.66945,0.66857,0.66928
