Time,Open,High,Low,Close
10/01/2024 00:00,0.6679,0.67,0.66782,0.66983
10/01/2024 04:00,0.66982,0.67081,0.66963,0.67036
10/01/2024 08:00,0.67034,0.67112,0.66906,0.67084
10/01/2024 12:00,0.67083,0.67128,0.66951,0.66981
10/01/2024 16:00,0.66981,0.67011,0.66859,0.66963
10/01/2024 20:00,0.66962,0.67036,0.66903,0.66987
11/01/2024 00:00,0.66973,0.67179,0.66862,0.6717
11/01/2024 04:00,0.67171,0.67254,0.67119,0.67184
11/01/2024 08:00,0.67185,0.67245,0.67071,0.67109
11/01/2024 12:00,0.67108,0.67233,0.66617,0.66649
11/01/2024 16:00,0.66651,0.66927,0.6647,0.66556
11/01/2024 20:00,0.66558,0.66908,0.66542,0.66865
12/01/2024 00:00,0.66756,0.67138,0.66704,0.67118
12/01/2024 04:00,0.67118,0.67134,0.66952,0.66959
12/01/2024 08:00,0.66958,0.67112,0.66919,0.66994
12/01/2024 12:00,0.66994,0.67162,0.66779,0.67043
12/01/2024 16:00,0.67044,0.67287,0.66821,0.66864
12/01/2024 20:00,0.66863,0.66947,0.66822,0.6684
15/01/2024 00:00,0.66779,0.66955,0.66716,0.66943
15/01/2024 04:00,0.66943,0.67044,0.66839,0.66841
15/01/2024 08:00,0.66841,0.66878,0.66557,0.66572
15/01/2024 12:00,0.66572,0.66669,0.66517,0.66564
15/01/2024 16:00,0.66565,0.6663,0.66501,0.66595
15/01/2024 20:00,0.66596,0.66607,0.66566,0.66599
16/01/2024 00:00,0.66594,0.66615,0.66187,0.66324
16/01/2024 04:00,0.66324,0.66327,0.66097,0.6612
16/01/2024 08:00,0.66121,0.6633,0.66007,0.66048
16/01/2024 12:00,0.66048,0.66175,0.65953,0.65989
16/01/2024 16:00,0.65986,0.66092,0.65815,0.6582
16/01/2024 20:00,0.6582,0.65887,0.6576,0.65839
17/01/2024 00:00,0.65839,0.65929,0.65772,0.65918
17/01/2024 04:00,0.65919,0.65943,0.6555,0.656
17/01/2024 08:00,0.656,0.65618,0.65348,0.65528
17/01/2024 12:00,0.65528,0.65654,0.65396,0.65453
17/01/2024 16:00,0.65454,0.65462,0.65248,0.65395
17/01/2024 20:00,0.65394,0.6552,0.65319,0.65519
18/01/2024 00:00,0.65519,0.65618,0.65251,0.65585
18/01/2024 04:00,0.65585,0.65665,0.65482,0.65567
18/01/2024 08:00,0.65567,0.65676,0.65487,0.65633
18/01/2024 12:00,0.65633,0.65745,0.65435,0.65448
18/01/2024 16:00,0.65447,0.65682,0.65447,0.65569
18/01/2024 20:00,0.6557,0.65744,0.65528,0.65726
19/01/2024 00:00,0.6569,0.65878,0.65552,0.65831
19/01/2024 04:00,0.65828,0.65887,0.65682,0.65708
19/01/2024 08:00,0.65707,0.65987,0.65651,0.65987
19/01/2024 12:00,0.65987,0.66015,0.65879,0.65897
19/01/2024 16:00,0.65899,0.65934,0.65707,0.65909
19/01/2024 20:00,0.6591,0.65986,0.65858,0.65946
22/01/2024 00:00,0.65831,0.66135,0.65821,0.66037
22/01/2024 04:00,0.66038,0.6606,0.65854,0.65882
22/01/2024 08:00,0.65883,0.65946,0.65809,0.65873
22/01/2024 12:00,0.65873,0.65978,0.65839,0.65902
22/01/2024 16:00,0.65902,0.65961,0.65786,0.65845
22/01/2024 20:00,0.65844,0.65844,0.65662,0.65695
23/01/2024 00:00,0.65698,0.6593,0.65621,0.65897
23/01/2024 04:00,0.65897,0.66084,0.65808,0.66072
23/01/2024 08:00,0.66072,0.66123,0.65838,0.65876
23/01/2024 12:00,0.65876,0.65997,0.65755,0.65924
23/01/2024 16:00,0.65924,0.65924,0.65515,0.65589
23/01/2024 20:00,0.6559,0.658,0.6558,0.65789
24/01/2024 00:00,0.65792,0.65865,0.65735,0.65758
24/01/2024 04:00,0.65758,0.65762,0.65657,0.65739
24/01/2024 08:00,0.65739,0.66092,0.65705,0.6601
24/01/2024 12:00,0.66009,0.6619,0.65923,0.66167
24/01/2024 16:00,0.66166,0.6621,0.65914,0.66069
24/01/2024 20:00,0.66069,0.66079,0.65733,0.65757
25/01/2024 00:00,0.65753,0.65802,0.65659,0.65746
25/01/2024 04:00,0.65744,0.65807,0.65688,0.65735
25/01/2024 08:00,0.65735,0.6588,0.65708,0.65864
25/01/2024 12:00,0.65862,0.6607,0.65749,0.66058
25/01/2024 16:00,0.66058,0.66097,0.65717,0.65773
25/01/2024 20:00,0.65773,0.65869,0.65704,0.65839
26/01/2024 00:00,0.65823,0.65908,0.6576,0.65871
26/01/2024 04:00,0.65872,0.65965,0.65857,0.65923
26/01/2024 08:00,0.65923,0.65924,0.65766,0.65904
26/01/2024 12:00,0.65903,0.66095,0.65875,0.66042
26/01/2024 16:00,0.66042,0.66065,0.65781,0.65807
26/01/2024 20:00,0.65805,0.65846,0.65745,0.65748
29/01/2024 00:00,0.6573,0.65947,0.65695,0.65914
29/01/2024 04:00,0.65914,0.65947,0.65841,0.65885
29/01/2024 08:00,0.65885,0.66039,0.65873,0.66004
29/01/2024 12:00,0.66003,0.6606,0.65947,0.65991
29/01/2024 16:00,0.65991,0.66003,0.65812,0.65914
29/01/2024 20:00,0.65914,0.66156,0.65882,0.66103
30/01/2024 00:00,0.66097,0.66242,0.65926,0.66147
30/01/2024 04:00,0.66147,0.66182,0.6606,0.66157
30/01/2024 08:00,0.66157,0.66168,0.65959,0.6605
30/01/2024 12:00,0.6605,0.66054,0.65845,0.65873
30/01/2024 16:00,0.65873,0.66031,0.65748,0.65921
30/01/2024 20:00,0.6592,0.66058,0.65902,0.66018
31/01/2024 00:00,0.6602,0.6603,0.65708,0.65733
31/01/2024 04:00,0.65733,0.65747,0.65589,0.65661
31/01/2024 08:00,0.65661,0.65906,0.65606,0.65828
31/01/2024 12:00,0.65828,0.65987,0.65743,0.65961
31/01/2024 16:00,0.65961,0.66224,0.65929,0.65951
31/01/2024 20:00,0.65951,0.66184,0.65513,0.65675
01/02/2024 00:00,0.65654,0.6578,0.65593,0.65636
01/02/2024 04:00,0.65635,0.65787,0.65368,0.65377
01/02/2024 08:00,0.65377,0.65433,0.65186,0.65273
01/02/2024 12:00,0.65273,0.65306,0.6508,0.65191
01/02/2024 16:00,0.65191,0.65718,0.65169,0.65673
01/02/2024 20:00,0.65673,0.65746,0.65609,0.65717
02/02/2024 00:00,0.65705,0.65889,0.6566,0.65887
02/02/2024 04:00,0.65888,0.65992,0.65883,0.65934
02/02/2024 08:00,0.65934,0.66038,0.65865,0.66023
02/02/2024 12:00,0.66022,0.66101,0.65406,0.65426
02/02/2024 16:00,0.65426,0.65438,0.65021,0.65074
02/02/2024 20:00,0.65074,0.65194,0.65063,0.65102
05/02/2024 00:00,0.65103,0.65157,0.64858,0.65068
05/02/2024 04:00,0.65067,0.65161,0.64973,0.65154
05/02/2024 08:00,0.65153,0.652,0.64968,0.64997
05/02/2024 12:00,0.64997,0.65063,0.64853,0.6488
05/02/2024 16:00,0.64881,0.64928,0.64686,0.64858
05/02/2024 20:00,0.64858,0.64904,0.64773,0.64825
06/02/2024 00:00,0.6481,0.64955,0.64777,0.64948
06/02/2024 04:00,0.64948,0.65209,0.64876,0.65099
06/02/2024 08:00,0.651,0.65179,0.64935,0.64943
06/02/2024 12:00,0.64943,0.65058,0.6487,0.64918
06/02/2024 16:00,0.64917,0.65246,0.64904,0.65216
06/02/2024 20:00,0.65216,0.65248,0.6514,0.65225
07/02/2024 00:00,0.65225,0.654,0.65186,0.65387
07/02/2024 04:00,0.65387,0.65391,0.65246,0.65294
07/02/2024 08:00,0.65294,0.65373,0.65205,0.6529
07/02/2024 12:00,0.65292,0.65341,0.65169,0.65254
07/02/2024 16:00,0.65253,0.65336,0.65169,0.65192
07/02/2024 20:00,0.65192,0.65261,0.65155,0.65195
08/02/2024 00:00,0.65196,0.65298,0.65114,0.65267
08/02/2024 04:00,0.65267,0.65317,0.65169,0.65207
08/02/2024 08:00,0.65208,0.65251,0.65055,0.65097
08/02/2024 12:00,0.65097,0.65121,0.64816,0.64842
08/02/2024 16:00,0.6484,0.64913,0.64803,0.64893
08/02/2024 20:00,0.64893,0.64976,0.6486,0.6491
09/02/2024 00:00,0.64909,0.64994,0.64871,0.64926
09/02/2024 04:00,0.64926,0.64986,0.64898,0.64925
09/02/2024 08:00,0.64925,0.65126,0.64917,0.65073
09/02/2024 12:00,0.65072,0.65342,0.65044,0.65221
09/02/2024 16:00,0.65221,0.65305,0.65129,0.65182
09/02/2024 20:00,0.65182,0.65264,0.65181,0.65214
12/02/2024 00:00,0.65165,0.65297,0.65044,0.65248
12/02/2024 04:00,0.65247,0.65262,0.65148,0.65185
12/02/2024 08:00,0.65184,0.6531,0.65122,0.65161
12/02/2024 12:00,0.65161,0.65285,0.65147,0.65193
12/02/2024 16:00,0.65193,0.65425,0.65189,0.65422
12/02/2024 20:00,0.65422,0.65428,0.65251,0.6529
13/02/2024 00:00,0.65304,0.65306,0.65191,0.6527
13/02/2024 04:00,0.65271,0.65274,0.65133,0.6516
13/02/2024 08:00,0.65159,0.65234,0.65093,0.65163
13/02/2024 12:00,0.65163,0.65383,0.64639,0.64672
13/02/2024 16:00,0.64672,0.64758,0.64528,0.64557
13/02/2024 20:00,0.64557,0.64572,0.64425,0.64533
14/02/2024 00:00,0.64509,0.64561,0.6446,0.64557
14/02/2024 04:00,0.64557,0.64671,0.64525,0.64667
14/02/2024 08:00,0.64667,0.64806,0.64664,0.64765
14/02/2024 12:00,0.64764,0.64878,0.64718,0.64737
14/02/2024 16:00,0.64737,0.64915,0.64722,0.64907
14/02/2024 20:00,0.64907,0.64953,0.64858,0.64875
15/02/2024 00:00,0.64882,0.6501,0.64772,0.64818
15/02/2024 04:00,0.64818,0.64905,0.64773,0.64874
15/02/2024 08:00,0.64875,0.65006,0.64859,0.64954
15/02/2024 12:00,0.64954,0.65278,0.64948,0.65187
15/02/2024 16:00,0.65187,0.65293,0.65043,0.65098
15/02/2024 20:00,0.65098,0.65252,0.65086,0.65242
16/02/2024 00:00,0.6524,0.65283,0.65068,0.65138
16/02/2024 04:00,0.65138,0.65197,0.65093,0.65181
16/02/2024 08:00,0.6518,0.6529,0.65167,0.65231
16/02/2024 12:00,0.65231,0.65296,0.64963,0.65063
16/02/2024 16:00,0.65063,0.65395,0.64977,0.65393
16/02/2024 20:00,0.65392,0.65445,0.65272,0.65278
19/02/2024 00:00,0.65244,0.65516,0.65244,0.65399
19/02/2024 04:00,0.65399,0.65442,0.65356,0.65425
19/02/2024 08:00,0.65425,0.65473,0.6539,0.65399
19/02/2024 12:00,0.654,0.65408,0.65358,0.65381
19/02/2024 16:00,0.65382,0.65402,0.65331,0.65368
19/02/2024 20:00,0.65368,0.65408,0.65368,0.65392
20/02/2024 00:00,0.65394,0.65397,0.65244,0.65285
20/02/2024 04:00,0.65286,0.65326,0.6521,0.65297
20/02/2024 08:00,0.65297,0.65543,0.65274,0.65537
20/02/2024 12:00,0.65533,0.65746,0.65486,0.65726
20/02/2024 16:00,0.65726,0.65789,0.65489,0.6555
20/02/2024 20:00,0.6555,0.65554,0.65464,0.65483
21/02/2024 00:00,0.65476,0.65565,0.65437,0.65557
21/02/2024 04:00,0.65557,0.65728,0.65555,0.65688
21/02/2024 08:00,0.65688,0.65693,0.65522,0.65537
21/02/2024 12:00,0.65537,0.65596,0.65488,0.65532
21/02/2024 16:00,0.65531,0.65575,0.65375,0.65407
21/02/2024 20:00,0.65407,0.65521,0.65329,0.65506
22/02/2024 00:00,0.65499,0.65606,0.65461,0.65514
22/02/2024 04:00,0.65514,0.65634,0.6542,0.65604
22/02/2024 08:00,0.65605,0.65948,0.65596,0.65826
22/02/2024 12:00,0.65825,0.65874,0.65511,0.65527
22/02/2024 16:00,0.65527,0.65613,0.65401,0.65509
22/02/2024 20:00,0.65509,0.65578,0.65467,0.65567
23/02/2024 00:00,0.65566,0.65737,0.65489,0.65705
23/02/2024 04:00,0.65706,0.6574,0.65645,0.65673
23/02/2024 08:00,0.65673,0.65796,0.6551,0.65534
23/02/2024 12:00,0.65533,0.65803,0.65531,0.65738
23/02/2024 16:00,0.65738,0.65751,0.6554,0.65638
23/02/2024 20:00,0.65637,0.65681,0.65584,0.65629
26/02/2024 00:00,0.6565,0.65666,0.65489,0.6555
26/02/2024 04:00,0.65551,0.65585,0.65501,0.65553
26/02/2024 08:00,0.65553,0.65585,0.65414,0.65464
26/02/2024 12:00,0.65466,0.65584,0.65458,0.65554
26/02/2024 16:00,0.65554,0.65563,0.6533,0.65351
26/02/2024 20:00,0.65351,0.65423,0.65306,0.65376
27/02/2024 00:00,0.65394,0.65405,0.65302,0.6535
27/02/2024 04:00,0.6535,0.65471,0.65245,0.6543
27/02/2024 08:00,0.6543,0.65577,0.65417,0.65529
27/02/2024 12:00,0.65529,0.65571,0.65441,0.65504
27/02/2024 16:00,0.65503,0.65517,0.65311,0.65432
27/02/2024 20:00,0.65432,0.65509,0.65395,0.65418
28/02/2024 00:00,0.6543,0.65493,0.65309,0.65368
28/02/2024 04:00,0.65368,0.65378,0.65117,0.65153
28/02/2024 08:00,0.65153,0.65171,0.64904,0.64906
28/02/2024 12:00,0.64904,0.65036,0.64902,0.6495
28/02/2024 16:00,0.6495,0.64991,0.64881,0.64957
28/02/2024 20:00,0.64958,0.64996,0.64903,0.64921
29/02/2024 00:00,0.64946,0.65071,0.64874,0.65015
29/02/2024 04:00,0.65015,0.65214,0.65008,0.65161
29/02/2024 08:00,0.65161,0.65192,0.64996,0.65028
29/02/2024 12:00,0.65028,0.65155,0.64867,0.65112
29/02/2024 16:00,0.65109,0.65309,0.64909,0.6494
29/02/2024 20:00,0.6494,0.65012,0.64921,0.64947
01/03/2024 00:00,0.64963,0.65073,0.6489,0.65061
01/03/2024 04:00,0.65061,0.65137,0.65045,0.65088
01/03/2024 08:00,0.65089,0.6514,0.64899,0.65007
01/03/2024 12:00,0.65007,0.65095,0.64926,0.64979
01/03/2024 16:00,0.64978,0.65336,0.64893,0.653
01/03/2024 20:00,0.653,0.65326,0.65225,0.65241
04/03/2024 00:00,0.65201,0.6535,0.65198,0.65222
04/03/2024 04:00,0.65222,0.65285,0.65157,0.65164
04/03/2024 08:00,0.65164,0.65274,0.65149,0.6523
04/03/2024 12:00,0.6523,0.65244,0.6509,0.65168
04/03/2024 16:00,0.65167,0.65231,0.65124,0.65146
04/03/2024 20:00,0.65146,0.65156,0.65061,0.65081
05/03/2024 00:00,0.65113,0.65117,0.64942,0.65083
05/03/2024 04:00,0.65082,0.65091,0.64894,0.64896
05/03/2024 08:00,0.64896,0.64924,0.64772,0.64864
05/03/2024 12:00,0.64864,0.64978,0.64853,0.64941
05/03/2024 16:00,0.64942,0.65207,0.64914,0.65102
05/03/2024 20:00,0.65102,0.6513,0.64958,0.64989
06/03/2024 00:00,0.64958,0.65069,0.64922,0.64979
06/03/2024 04:00,0.64979,0.65195,0.64966,0.65165
06/03/2024 08:00,0.65165,0.6525,0.65122,0.65241
06/03/2024 12:00,0.6524,0.65418,0.65197,0.65403
06/03/2024 16:00,0.65403,0.65812,0.65403,0.65719
06/03/2024 20:00,0.6572,0.6578,0.65605,0.65622
07/03/2024 00:00,0.65628,0.65755,0.65598,0.65689
07/03/2024 04:00,0.65689,0.65882,0.65635,0.65754
07/03/2024 08:00,0.65754,0.65973,0.65734,0.65966
07/03/2024 12:00,0.65967,0.66175,0.65967,0.6609
07/03/2024 16:00,0.66089,0.66244,0.66012,0.66168
07/03/2024 20:00,0.66168,0.66224,0.66159,0.66176
08/03/2024 00:00,0.66193,0.66293,0.66128,0.66191
08/03/2024 04:00,0.66191,0.66334,0.66137,0.66331
08/03/2024 08:00,0.6633,0.66451,0.66257,0.66439
08/03/2024 12:00,0.66439,0.66675,0.66211,0.66444
08/03/2024 16:00,0.66443,0.66531,0.66211,0.66233
08/03/2024 20:00,0.66234,0.66269,0.66155,0.66229
11/03/2024 00:00,0.6623,0.66264,0.66151,0.66172
11/03/2024 04:00,0.66172,0.66173,0.66065,0.66135
11/03/2024 08:00,0.66135,0.66207,0.66056,0.66181
11/03/2024 12:00,0.66181,0.66198,0.65998,0.66011
11/03/2024 16:00,0.66012,0.66123,0.65965,0.66056
11/03/2024 20:00,0.66057,0.6614,0.65992,0.66102
12/03/2024 00:00,0.66102,0.6621,0.66088,0.66171
12/03/2024 04:00,0.66172,0.66191,0.661,0.66116
12/03/2024 08:00,0.66115,0.66202,0.66081,0.66154
12/03/2024 12:00,0.66154,0.66387,0.65842,0.65958
12/03/2024 16:00,0.65962,0.66014,0.65869,0.65987
12/03/2024 20:00,0.65985,0.66074,0.65909,0.6605
13/03/2024 00:00,0.66051,0.66115,0.65999,0.66027
13/03/2024 04:00,0.66027,0.6617,0.66027,0.66155
13/03/2024 08:00,0.66155,0.66181,0.66034,0.6607
13/03/2024 12:00,0.6607,0.66195,0.66034,0.6615
13/03/2024 16:00,0.66151,0.6635,0.6612,0.6631
13/03/2024 20:00,0.6631,0.66315,0.66152,0.66198
14/03/2024 00:00,0.66201,0.66315,0.66201,0.66296
14/03/2024 04:00,0.66296,0.66304,0.66093,0.66157
14/03/2024 08:00,0.66157,0.66248,0.66124,0.66242
14/03/2024 12:00,0.66242,0.66296,0.65964,0.66001
14/03/2024 16:00,0.66001,0.66012,0.65694,0.65833
14/03/2024 20:00,0.65833,0.65852,0.65692,0.6579
15/03/2024 00:00,0.6579,0.65812,0.65633,0.65633
15/03/2024 04:00,0.65634,0.65695,0.6557,0.65674
15/03/2024 08:00,0.65674,0.65727,0.65519,0.65651
15/03/2024 12:00,0.65651,0.65741,0.65584,0.65631
15/03/2024 16:00,0.6563,0.65719,0.65553,0.65579
15/03/2024 20:00,0.65579,0.65641,0.65574,0.65589
18/03/2024 00:00,0.65582,0.65662,0.65536,0.65653
18/03/2024 04:00,0.65658,0.65692,0.65619,0.65655
18/03/2024 08:00,0.65655,0.65736,0.65604,0.65682
18/03/2024 12:00,0.65682,0.65737,0.65625,0.65635
18/03/2024 16:00,0.65635,0.65674,0.65506,0.65537
18/03/2024 20:00,0.65537,0.65593,0.655,0.65559
19/03/2024 00:00,0.65559,0.65592,0.65405,0.65473
19/03/2024 04:00,0.65473,0.65637,0.6516,0.65175
19/03/2024 08:00,0.65175,0.65242,0.65039,0.65063
19/03/2024 12:00,0.65064,0.65223,0.65056,0.65192
19/03/2024 16:00,0.65192,0.65362,0.65178,0.65321
19/03/2024 20:00,0.65321,0.65347,0.65279,0.65304
20/03/2024 00:00,0.65303,0.65373,0.65195,0.65344
20/03/2024 04:00,0.65344,0.65399,0.65249,0.6529
20/03/2024 08:00,0.65289,0.65356,0.65115,0.65141
20/03/2024 12:00,0.6514,0.65216,0.65117,0.65202
20/03/2024 16:00,0.65202,0.65354,0.65192,0.65339
20/03/2024 20:00,0.6536,0.65869,0.65344,0.65792
21/03/2024 00:00,0.65792,0.66235,0.65792,0.66164
21/03/2024 04:00,0.66164,0.66279,0.66139,0.66233
21/03/2024 08:00,0.66234,0.66344,0.66016,0.6609
21/03/2024 12:00,0.6609,0.66166,0.65811,0.65835
21/03/2024 16:00,0.65838,0.6584,0.6561,0.65681
21/03/2024 20:00,0.65684,0.65747,0.65634,0.65686
22/03/2024 00:00,0.65686,0.65766,0.65491,0.65493
22/03/2024 04:00,0.65493,0.65513,0.6522,0.65267
22/03/2024 08:00,0.65267,0.6532,0.65104,0.65133
22/03/2024 12:00,0.65133,0.65288,0.65101,0.65276
22/03/2024 16:00,0.65276,0.65309,0.65143,0.65182
22/03/2024 20:00,0.65182,0.65187,0.65103,0.65129
25/03/2024 00:00,0.65125,0.65337,0.65098,0.65305
25/03/2024 04:00,0.65305,0.65437,0.65231,0.65254
25/03/2024 08:00,0.65255,0.65313,0.65165,0.65271
25/03/2024 12:00,0.65271,0.65449,0.65263,0.65411
25/03/2024 16:00,0.6541,0.65468,0.65356,0.6539
25/03/2024 20:00,0.6539,0.65422,0.6528,0.65383
26/03/2024 00:00,0.65383,0.65544,0.65357,0.65476
26/03/2024 04:00,0.65476,0.65524,0.65313,0.65395
26/03/2024 08:00,0.65395,0.6555,0.65354,0.65521
26/03/2024 12:00,0.65521,0.6559,0.654,0.65452
26/03/2024 16:00,0.65445,0.65468,0.65326,0.65338
26/03/2024 20:00,0.65338,0.65369,0.65302,0.65315
27/03/2024 00:00,0.65326,0.65383,0.65111,0.65182
27/03/2024 04:00,0.65182,0.65303,0.6513,0.65265
27/03/2024 08:00,0.65265,0.65325,0.65155,0.65248
27/03/2024 12:00,0.65247,0.65317,0.65135,0.6522
27/03/2024 16:00,0.6522,0.65321,0.65179,0.65253
27/03/2024 20:00,0.65253,0.65347,0.65235,0.65305
28/03/2024 00:00,0.65306,0.65306,0.65151,0.6528
28/03/2024 04:00,0.6528,0.65406,0.65234,0.65239
28/03/2024 08:00,0.6524,0.65262,0.64852,0.64877
28/03/2024 12:00,0.64877,0.65158,0.64872,0.65127
28/03/2024 16:00,0.65147,0.6528,0.651,0.65181
28/03/2024 20:00,0.65181,0.65214,0.65109,0.65127
29/03/2024 00:00,0.65127,0.65248,0.65098,0.65173
29/03/2024 04:00,0.65173,0.65182,0.6507,0.6509
29/03/2024 08:00,0.6509,0.65148,0.65046,0.65143
29/03/2024 12:00,0.65137,0.65327,0.65093,0.65283
29/03/2024 16:00,0.65283,0.65306,0.65194,0.65207
29/03/2024 20:00,0.65207,0.65256,0.65026,0.6514
01/04/2024 00:00,0.6518,0.65386,0.65122,0.6532
01/04/2024 04:00,0.65322,0.6535,0.65174,0.65237
01/04/2024 08:00,0.65237,0.65278,0.65146,0.65255
01/04/2024 12:00,0.65255,0.65266,0.65073,0.65156
01/04/2024 16:00,0.65155,0.65192,0.64806,0.64838
01/04/2024 20:00,0.64838,0.64894,0.64821,0.64885
02/04/2024 00:00,0.64887,0.64927,0.64753,0.64913
02/04/2024 04:00,0.64913,0.64984,0.64848,0.64894
02/04/2024 08:00,0.64894,0.65086,0.64861,0.65054
02/04/2024 12:00,0.65053,0.65108,0.64957,0.64984
02/04/2024 16:00,0.64984,0.65238,0.64955,0.65106
02/04/2024 20:00,0.65107,0.6518,0.65089,0.65173
03/04/2024 00:00,0.65173,0.65214,0.64996,0.65079
03/04/2024 04:00,0.65078,0.65252,0.65038,0.6519
03/04/2024 08:00,0.6519,0.65207,0.65031,0.65078
03/04/2024 12:00,0.65078,0.65207,0.65051,0.65157
03/04/2024 16:00,0.65158,0.65679,0.65114,0.65641
03/04/2024 20:00,0.65641,0.65696,0.65601,0.65637
04/04/2024 00:00,0.65637,0.65779,0.65544,0.65776
04/04/2024 04:00,0.65776,0.65875,0.65736,0.65849
04/04/2024 08:00,0.65849,0.65986,0.65849,0.65968
04/04/2024 12:00,0.65968,0.66163,0.65953,0.66151
04/04/2024 16:00,0.66151,0.66188,0.66091,0.66143
04/04/2024 20:00,0.66142,0.66162,0.65791,0.65873
05/04/2024 00:00,0.6587,0.6592,0.65817,0.65892
05/04/2024 04:00,0.65892,0.6591,0.65618,0.65715
05/04/2024 08:00,0.65715,0.65856,0.65695,0.65833
05/04/2024 12:00,0.65833,0.65917,0.65504,0.65619
05/04/2024 16:00,0.65619,0.65865,0.65491,0.65841
05/04/2024 20:00,0.65839,0.65857,0.65773,0.65783
08/04/2024 00:00,0.65709,0.65753,0.65593,0.65607
08/04/2024 04:00,0.65605,0.65887,0.65598,0.65789
08/04/2024 08:00,0.65789,0.65879,0.65758,0.65801
08/04/2024 12:00,0.65801,0.65929,0.65782,0.65921
08/04/2024 16:00,0.65923,0.66098,0.65923,0.66004
08/04/2024 20:00,0.66004,0.66079,0.65996,0.66035
09/04/2024 00:00,0.66027,0.66083,0.6598,0.66046
09/04/2024 04:00,0.66046,0.66121,0.65984,0.66083
09/04/2024 08:00,0.66082,0.66117,0.65983,0.66113
09/04/2024 12:00,0.66113,0.66353,0.66096,0.66317
09/04/2024 16:00,0.66317,0.66441,0.66157,0.66187
09/04/2024 20:00,0.66186,0.66285,0.66159,0.66279
10/04/2024 00:00,0.66278,0.6631,0.66181,0.66266
10/04/2024 04:00,0.66265,0.66294,0.66169,0.6621
10/04/2024 08:00,0.6621,0.66283,0.66195,0.66261
10/04/2024 12:00,0.66261,0.66273,0.65475,0.65552
10/04/2024 16:00,0.65553,0.65557,0.64986,0.65069
10/04/2024 20:00,0.65068,0.65226,0.64987,0.6512
11/04/2024 00:00,0.65118,0.65133,0.65017,0.65078
11/04/2024 04:00,0.65077,0.65216,0.65065,0.65182
11/04/2024 08:00,0.65182,0.653,0.65139,0.65214
11/04/2024 12:00,0.65213,0.65472,0.65117,0.65451
11/04/2024 16:00,0.65451,0.65528,0.65094,0.6524
11/04/2024 20:00,0.6524,0.65456,0.65206,0.65372
12/04/2024 00:00,0.65374,0.65421,0.65206,0.65384
12/04/2024 04:00,0.65385,0.6543,0.65258,0.65261
12/04/2024 08:00,0.65261,0.65299,0.65087,0.65134
12/04/2024 12:00,0.65136,0.65149,0.6475,0.64763
12/04/2024 16:00,0.64764,0.64795,0.64612,0.64627
12/04/2024 20:00,0.64627,0.64682,0.64559,0.64616
15/04/2024 00:00,0.647,0.64798,0.64591,0.64703
15/04/2024 04:00,0.64703,0.64881,0.64592,0.64862
15/04/2024 08:00,0.64862,0.6493,0.64759,0.64818
15/04/2024 12:00,0.64818,0.64878,0.64634,0.64791
15/04/2024 16:00,0.64791,0.64869,0.64536,0.64583
15/04/2024 20:00,0.64581,0.64608,0.64375,0.64414
16/04/2024 00:00,0.64395,0.6444,0.6424,0.64241
